# 
#
data3.txt
Categorization
Numerical,Numerical,Label
x,y,Label
-1.730941,-1.347212,?,(Learn)
-2.045832,3.98052,?,(Learn)
-6.524976,1.25254,?,(Learn)
2.156718,1.265735,?,(Learn)
-0.698048,2.909116,?,(Learn)
-1.635003,2.719161,?,(Learn)
-1.991974,6.42318,?,(Learn)
-5.371237,4.972557,?,(Learn)
-3.588166,0.795783,?,(Learn)
-8.552905,2.533629,?,(Learn)
-2.586215,2.387379,?,(Learn)
-2.304425,2.152066,?,(Learn)
-0.484518,1.957005,?,(Learn)
-5.814337,2.192516,?,(Learn)
-4.041004,2.12587,?,(Learn)
-3.524999,5.732115,?,(Learn)
-1.058105,0.166211,?,(Learn)
-6.012813,6.601411,?,(Learn)
-1.684575,5.755422,?,(Learn)
-5.820745,4.29822,?,(Learn)
-0.523005,5.191642,?,(Learn)
-4.146234,3.117108,?,(Learn)
-2.368707,3.694352,?,(Learn)
-2.04842,5.395726,?,(Learn)
-4.774349,2.000122,?,(Learn)
-4.617119,4.648695,?,(Learn)
-2.662338,3.293788,?,(Learn)
-3.101104,5.525827,?,(Learn)
-3.849737,3.860916,?,(Learn)
-1.710163,3.450713,?,(Learn)
-2.962318,1.383692,?,(Learn)
-3.871505,1.765218,?,(Learn)
-0.539341,0.716099,?,(Learn)
2.532139,1.958699,?,(Learn)
-3.98493,2.151648,?,(Learn)
-4.393396,1.53646,?,(Learn)
2.04505,2.313616,?,(Learn)
-3.78779,-1.657586,?,(Learn)
-2.659819,5.807936,?,(Learn)
-4.155249,6.33887,?,(Learn)
-2.730152,-0.160459,?,(Learn)
1.432923,3.854194,?,(Learn)
-3.24947,1.379244,?,(Learn)
-6.783255,6.222553,?,(Learn)
-1.995599,2.102107,?,(Learn)
-6.11621,2.062894,?,(Learn)
-6.381042,5.613143,?,(Learn)
-2.903344,1.629076,?,(Learn)
-2.603467,0.715508,?,(Learn)
-3.937962,4.653696,?,(Learn)
-3.654556,4.8564,?,(Learn)
-3.82737,5.172361,?,(Learn)
-3.633128,4.236279,?,(Learn)
-1.052336,5.37833,?,(Learn)
-2.270427,0.838558,?,(Learn)
-0.099514,0.421073,?,(Learn)
-3.430621,2.111774,?,(Learn)
-4.636189,1.211915,?,(Learn)
-0.807302,5.885463,?,(Learn)
-1.546285,4.565292,?,(Learn)
-4.734327,1.991959,?,(Learn)
-1.33274,-1.446906,?,(Learn)
-4.818488,1.914261,?,(Learn)
-1.810883,-0.064571,?,(Learn)
-4.034296,-0.710548,?,(Learn)
-5.476081,-2.250779,?,(Learn)
-4.164184,-4.047691,?,(Learn)
-1.238112,-0.493683,?,(Learn)
-6.169425,-2.038648,?,(Learn)
-5.368632,-2.096641,?,(Learn)
-1.27733,-3.167757,?,(Learn)
-3.717824,1.060931,?,(Learn)
-4.078448,-0.85948,?,(Learn)
-0.383193,-0.634856,?,(Learn)
-2.067506,-1.025508,?,(Learn)
-0.693042,-3.271713,?,(Learn)
-3.077075,-0.345993,?,(Learn)
-0.80816,-0.293986,?,(Learn)
-3.528338,-0.253724,?,(Learn)
-5.220265,-5.879436,?,(Learn)
-1.627857,-4.331227,?,(Learn)
-4.907238,-0.409491,?,(Learn)
-4.412181,-6.206351,?,(Learn)
-3.79359,-2.068634,?,(Learn)
-1.893619,-3.190169,?,(Learn)
-0.79123,-4.677447,?,(Learn)
-6.754097,-3.440681,?,(Learn)
-4.881321,-5.63929,?,(Learn)
-2.46974,-3.395355,?,(Learn)
-2.663578,-3.685703,?,(Learn)
-3.725581,-3.570519,?,(Learn)
-1.514274,-3.528964,?,(Learn)
-1.37087,-6.075347,?,(Learn)
1.245447,-5.101081,?,(Learn)
-3.075212,-1.900817,?,(Learn)
-3.463147,-2.499835,?,(Learn)
-5.807673,-4.3389,?,(Learn)
-1.694986,-4.948206,?,(Learn)
0.324331,-3.193625,?,(Learn)
-3.065392,-4.343463,?,(Learn)
-1.665327,-3.140889,?,(Learn)
-2.038303,-1.355561,?,(Learn)
-3.794282,-9.102066,?,(Learn)
-1.440417,-2.583121,?,(Learn)
-2.10657,-0.632684,?,(Learn)
-8.085196,-0.508274,?,(Learn)
-2.076218,-1.966213,?,(Learn)
-3.601728,-6.880678,?,(Learn)
-0.399653,-1.883969,?,(Learn)
-4.450507,-1.546396,?,(Learn)
-5.453556,-0.330065,?,(Learn)
-1.218187,-4.193393,?,(Learn)
-3.925834,-2.224418,?,(Learn)
-2.560967,-0.462304,?,(Learn)
-2.666867,-3.940526,?,(Learn)
-6.633307,-1.633137,?,(Learn)
-2.394746,-1.506016,?,(Learn)
-3.301163,-4.673904,?,(Learn)
-5.032925,1.871163,?,(Learn)
-4.094638,-3.690243,?,(Learn)
-6.065492,2.04921,?,(Learn)
-2.593046,-6.834443,?,(Learn)
-5.551793,-1.652473,?,(Learn)
-4.493144,-5.104756,?,(Learn)
-8.883354,4.00957,?,(Learn)
-4.05519,-1.867887,?,(Learn)
-4.5869,-3.627573,?,(Learn)
-0.380441,0.380965,?,(Learn)
-4.958374,-4.398961,?,(Learn)
1.119704,-3.511607,?,(Learn)
-0.840221,-3.736657,?,(Learn)
-4.869121,-6.323376,?,(Learn)
-3.423826,-0.213615,?,(Learn)
-1.006018,-2.702932,?,(Learn)
-4.567122,-3.538277,?,(Learn)
-5.228458,-2.310252,?,(Learn)
-0.361453,-6.416855,?,(Learn)
-3.504423,-2.105369,?,(Learn)
-2.326023,0.488342,?,(Learn)
-8.096659,-0.17566,?,(Learn)
-0.127911,1.129402,?,(Learn)
-5.385986,0.268045,?,(Learn)
-3.976171,-5.09271,?,(Learn)
-2.227902,-5.199835,?,(Learn)
-3.039205,-3.253808,?,(Learn)
-3.441247,-0.693641,?,(Learn)
-0.886106,-4.04006,?,(Learn)
-3.260756,-1.320698,?,(Learn)
1.002235,-1.550212,?,(Learn)
-2.075262,-7.280582,?,(Learn)
-6.410434,-3.45604,?,(Learn)
-0.920953,1.307914,?,(Learn)
-6.142639,-4.610824,?,(Learn)
-1.713536,-4.100474,?,(Learn)
-3.947054,-5.422218,?,(Learn)
-5.906417,0.252449,?,(Learn)
-0.284623,-1.667501,?,(Learn)
-2.896904,-0.27298,?,(Learn)
-2.849717,-1.536192,?,(Learn)
-1.303726,-4.637186,?,(Learn)
-2.625908,-7.429279,?,(Learn)
4.723217,-4.832183,?,(Learn)
3.012012,-0.274477,?,(Learn)
3.128361,-3.639,?,(Learn)
3.504951,-4.996233,?,(Learn)
1.814832,-1.585677,?,(Learn)
1.528564,-1.445492,?,(Learn)
2.352503,-3.596846,?,(Learn)
3.913472,-2.84095,?,(Learn)
5.558015,-3.954595,?,(Learn)
2.935703,-5.062015,?,(Learn)
2.215474,-5.61232,?,(Learn)
2.475755,-3.455631,?,(Learn)
2.882339,-4.123175,?,(Learn)
3.124984,-4.965527,?,(Learn)
2.608347,-3.550894,?,(Learn)
1.867096,-4.907705,?,(Learn)
3.788598,-3.609378,?,(Learn)
2.74692,-5.680148,?,(Learn)
3.465884,-2.956755,?,(Learn)
2.969384,0.276397,?,(Learn)
4.554879,-6.713787,?,(Learn)
1.658853,-0.432739,?,(Learn)
2.643939,-4.888564,?,(Learn)
3.158037,-2.266475,?,(Learn)
3.41325,-5.659898,?,(Learn)
2.834032,-5.030896,?,(Learn)
2.431054,-1.210347,?,(Learn)
2.732345,-2.442541,?,(Learn)
3.28758,-3.394656,?,(Learn)
3.05459,-2.074253,?,(Learn)
3.016964,-2.45704,?,(Learn)
1.859145,-2.945224,?,(Learn)
3.199896,2.151077,?,(Learn)
2.680328,-4.408955,?,(Learn)
2.67148,-2.80396,?,(Learn)
4.347295,-4.487297,?,(Learn)
4.640516,-3.50032,?,(Learn)
1.588039,-5.282488,?,(Learn)
4.256533,-6.006365,?,(Learn)
2.785862,-4.026158,?,(Learn)
1.436288,1.654989,?,(Learn)
3.8944,-2.543846,?,(Learn)
2.609849,-0.179863,?,(Learn)
4.262548,-3.157336,?,(Learn)
3.246351,-3.116048,?,(Learn)
0.089884,-0.649937,?,(Learn)
1.297366,0.243367,?,(Learn)
1.892866,-4.581824,?,(Learn)
3.935706,0.236428,?,(Learn)
1.606656,-4.918911,?,(Learn)
1.69423,-5.475548,?,(Learn)
3.42884,-5.125276,?,(Learn)
4.090922,-1.965159,?,(Learn)
3.403586,-6.906049,?,(Learn)
3.162868,-3.312543,?,(Learn)
3.006361,-0.313953,?,(Learn)
0.919415,-4.572498,?,(Learn)
3.019743,-2.810133,?,(Learn)
2.774561,-2.505208,?,(Learn)
3.669016,-5.007802,?,(Learn)
3.845171,1.019841,?,(Learn)
3.769287,-2.926542,?,(Learn)
3.108645,-6.689714,?,(Learn)
3.235028,-3.473241,?,(Learn)
2.118002,0.653301,?,(Learn)
2.323295,-2.016565,?,(Learn)
3.504142,-2.631828,?,(Learn)
3.692983,-6.804829,?,(Learn)
2.159388,-5.198779,?,(Learn)
2.76914,0.618764,?,(Learn)
2.901979,-4.203289,?,(Learn)
2.066894,-7.172791,?,(Learn)
3.09522,-1.489288,?,(Learn)
4.869801,-6.30973,?,(Learn)
3.198841,-0.591094,?,(Learn)
3.445288,-4.937178,?,(Learn)
2.421226,-1.933573,?,(Learn)
0.980774,-4.412842,?,(Learn)
2.71588,-3.161773,?,(Learn)
5.130131,-3.309514,?,(Learn)
4.411891,2.533278,?,(Learn)
2.842702,-4.945309,?,(Learn)
2.9989,-3.964212,?,(Learn)
3.404541,2.365538,?,(Learn)
2.951177,-2.970582,?,(Learn)
3.046036,-1.777363,?,(Learn)
4.725993,-4.284023,?,(Learn)
4.208443,-1.815488,?,(Learn)
2.437721,-7.901284,?,(Learn)
2.985373,-5.629459,?,(Learn)
3.172909,1.760188,?,(Learn)
2.266211,-1.321689,?,(Learn)
2.051617,-7.498743,?,(Learn)
3.359519,-3.419091,?,(Learn)
2.298062,-3.272082,?,(Learn)
1.308213,-1.398988,?,(Learn)
2.85935,-3.123303,?,(Learn)
1.590705,-2.159328,?,(Learn)
2.800969,-2.143636,?,(Learn)
5.58679,-5.978521,?,(Learn)
